analysis_sample,bootstrap_id,variable,category,n,total_n,prop
COMPLETE,172,self_classification_archetype_model,None,7,591,0.011844331641285956
COMPLETE,172,self_classification_archetype_model,Stubborn,43,591,0.0727580372250423
COMPLETE,172,self_classification_archetype_model,Uninterested,12,591,0.02030456852791878
COMPLETE,173,self_classification_archetype_model,Activist,64,605,0.10578512396694215
COMPLETE,173,self_classification_archetype_model,Careful,208,605,0.343801652892562
COMPLETE,173,self_classification_archetype_model,Early adopter,8,605,0.013223140495867768
COMPLETE,173,self_classification_archetype_model,Fearful,76,605,0.1256198347107438
COMPLETE,173,self_classification_archetype_model,Homo economicus,160,605,0.2644628099173554
COMPLETE,173,self_classification_archetype_model,Influencer,33,605,0.05454545454545454
COMPLETE,173,self_classification_archetype_model,None,13,605,0.021487603305785124
COMPLETE,173,self_classification_archetype_model,Stubborn,31,605,0.0512396694214876
COMPLETE,173,self_classification_archetype_model,Uninterested,12,605,0.019834710743801654
COMPLETE,174,self_classification_archetype_model,Activist,75,593,0.12647554806070826
COMPLETE,174,self_classification_archetype_model,Careful,186,593,0.3136593591905565
COMPLETE,174,self_classification_archetype_model,Early adopter,10,593,0.016863406408094434
COMPLETE,174,self_classification_archetype_model,Fearful,69,593,0.1163575042158516
COMPLETE,174,self_classification_archetype_model,Homo economicus,165,593,0.2782462057335582
COMPLETE,174,self_classification_archetype_model,Influencer,37,593,0.06239460370994941
COMPLETE,174,self_classification_archetype_model,None,9,593,0.01517706576728499
COMPLETE,174,self_classification_archetype_model,Stubborn,33,593,0.05564924114671164
COMPLETE,174,self_classification_archetype_model,Uninterested,9,593,0.01517706576728499
COMPLETE,175,self_classification_archetype_model,Activist,77,618,0.12459546925566344
COMPLETE,175,self_classification_archetype_model,Careful,197,618,0.3187702265372168
COMPLETE,175,self_classification_archetype_model,Early adopter,10,618,0.016181229773462782
COMPLETE,175,self_classification_archetype_model,Fearful,74,618,0.11974110032362459
COMPLETE,175,self_classification_archetype_model,Homo economicus,181,618,0.2928802588996764
COMPLETE,175,self_classification_archetype_model,Influencer,25,618,0.040453074433656956
COMPLETE,175,self_classification_archetype_model,None,9,618,0.014563106796116505
COMPLETE,175,self_classification_archetype_model,Stubborn,31,618,0.05016181229773463
COMPLETE,175,self_classification_archetype_model,Uninterested,14,618,0.022653721682847898
COMPLETE,176,self_classification_archetype_model,Activist,71,587,0.12095400340715502
COMPLETE,176,self_classification_archetype_model,Careful,167,587,0.28449744463373083
COMPLETE,176,self_classification_archetype_model,Early adopter,8,587,0.013628620102214651
COMPLETE,176,self_classification_archetype_model,Fearful,74,587,0.1260647359454855
COMPLETE,176,self_classification_archetype_model,Homo economicus,180,587,0.30664395229982966
COMPLETE,176,self_classification_archetype_model,Influencer,34,587,0.05792163543441227
COMPLETE,176,self_classification_archetype_model,None,14,587,0.02385008517887564
COMPLETE,176,self_classification_archetype_model,Stubborn,33,587,0.056218057921635436
COMPLETE,176,self_classification_archetype_model,Uninterested,6,587,0.010221465076660987
COMPLETE,177,self_classification_archetype_model,Activist,69,612,0.11274509803921569
COMPLETE,177,self_classification_archetype_model,Careful,179,612,0.29248366013071897
COMPLETE,177,self_classification_archetype_model,Early adopter,14,612,0.02287581699346405
COMPLETE,177,self_classification_archetype_model,Fearful,81,612,0.1323529411764706
COMPLETE,177,self_classification_archetype_model,Homo economicus,175,612,0.28594771241830064
COMPLETE,177,self_classification_archetype_model,Influencer,29,612,0.04738562091503268
COMPLETE,177,self_classification_archetype_model,None,9,612,0.014705882352941176
COMPLETE,177,self_classification_archetype_model,Stubborn,42,612,0.06862745098039216
COMPLETE,177,self_classification_archetype_model,Uninterested,14,612,0.02287581699346405
COMPLETE,178,self_classification_archetype_model,Activist,70,606,0.11551155115511551
COMPLETE,178,self_classification_archetype_model,Careful,199,606,0.32838283828382836
COMPLETE,178,self_classification_archetype_model,Early adopter,4,606,0.006600660066006601
COMPLETE,178,self_classification_archetype_model,Fearful,73,606,0.12046204620462046
COMPLETE,178,self_classification_archetype_model,Homo economicus,171,606,0.28217821782178215
COMPLETE,178,self_classification_archetype_model,Influencer,26,606,0.0429042904290429
COMPLETE,178,self_classification_archetype_model,None,12,606,0.019801980198019802
COMPLETE,178,self_classification_archetype_model,Stubborn,36,606,0.0594059405940594
COMPLETE,178,self_classification_archetype_model,Uninterested,15,606,0.024752475247524754
COMPLETE,179,self_classification_archetype_model,Activist,70,608,0.11513157894736842
COMPLETE,179,self_classification_archetype_model,Careful,178,608,0.29276315789473684
COMPLETE,179,self_classification_archetype_model,Early adopter,6,608,0.009868421052631578
COMPLETE,179,self_classification_archetype_model,Fearful,101,608,0.16611842105263158
COMPLETE,179,self_classification_archetype_model,Homo economicus,157,608,0.2582236842105263
COMPLETE,179,self_classification_archetype_model,Influencer,26,608,0.04276315789473684
COMPLETE,179,self_classification_archetype_model,None,13,608,0.02138157894736842
COMPLETE,179,self_classification_archetype_model,Stubborn,43,608,0.07072368421052631
COMPLETE,179,self_classification_archetype_model,Uninterested,14,608,0.023026315789473683
COMPLETE,180,self_classification_archetype_model,Activist,90,603,0.14925373134328357
COMPLETE,180,self_classification_archetype_model,Careful,180,603,0.29850746268656714
COMPLETE,180,self_classification_archetype_model,Early adopter,10,603,0.01658374792703151
COMPLETE,180,self_classification_archetype_model,Fearful,87,603,0.14427860696517414
COMPLETE,180,self_classification_archetype_model,Homo economicus,151,603,0.2504145936981758
COMPLETE,180,self_classification_archetype_model,Influencer,27,603,0.04477611940298507
COMPLETE,180,self_classification_archetype_model,None,10,603,0.01658374792703151
COMPLETE,180,self_classification_archetype_model,Stubborn,35,603,0.05804311774461028
COMPLETE,180,self_classification_archetype_model,Uninterested,13,603,0.02155887230514096
COMPLETE,181,self_classification_archetype_model,Activist,78,600,0.13
COMPLETE,181,self_classification_archetype_model,Careful,171,600,0.285
COMPLETE,181,self_classification_archetype_model,Early adopter,14,600,0.023333333333333334
COMPLETE,181,self_classification_archetype_model,Fearful,75,600,0.125
COMPLETE,181,self_classification_archetype_model,Homo economicus,159,600,0.265
COMPLETE,181,self_classification_archetype_model,Influencer,25,600,0.041666666666666664
COMPLETE,181,self_classification_archetype_model,None,11,600,0.018333333333333333
COMPLETE,181,self_classification_archetype_model,Stubborn,50,600,0.08333333333333333
COMPLETE,181,self_classification_archetype_model,Uninterested,17,600,0.028333333333333332
COMPLETE,182,self_classification_archetype_model,Activist,69,591,0.116751269035533
COMPLETE,182,self_classification_archetype_model,Careful,164,591,0.27749576988155666
COMPLETE,182,self_classification_archetype_model,Early adopter,9,591,0.015228426395939087
COMPLETE,182,self_classification_archetype_model,Fearful,77,591,0.13028764805414553
COMPLETE,182,self_classification_archetype_model,Homo economicus,176,591,0.29780033840947545
COMPLETE,182,self_classification_archetype_model,Influencer,30,591,0.050761421319796954
COMPLETE,182,self_classification_archetype_model,None,12,591,0.02030456852791878
COMPLETE,182,self_classification_archetype_model,Stubborn,39,591,0.06598984771573604
COMPLETE,182,self_classification_archetype_model,Uninterested,15,591,0.025380710659898477
COMPLETE,183,self_classification_archetype_model,Activist,79,601,0.1314475873544093
COMPLETE,183,self_classification_archetype_model,Careful,167,601,0.2778702163061564
COMPLETE,183,self_classification_archetype_model,Early adopter,13,601,0.021630615640599003
COMPLETE,183,self_classification_archetype_model,Fearful,93,601,0.15474209650582363
COMPLETE,183,self_classification_archetype_model,Homo economicus,158,601,0.2628951747088186
COMPLETE,183,self_classification_archetype_model,Influencer,35,601,0.05823627287853577
COMPLETE,183,self_classification_archetype_model,None,9,601,0.014975041597337771
COMPLETE,183,self_classification_archetype_model,Stubborn,32,601,0.05324459234608985
COMPLETE,183,self_classification_archetype_model,Uninterested,15,601,0.024958402662229616
COMPLETE,184,self_classification_archetype_model,Activist,73,608,0.12006578947368421
COMPLETE,184,self_classification_archetype_model,Careful,176,608,0.2894736842105263
COMPLETE,184,self_classification_archetype_model,Early adopter,10,608,0.01644736842105263
COMPLETE,184,self_classification_archetype_model,Fearful,90,608,0.14802631578947367
COMPLETE,184,self_classification_archetype_model,Homo economicus,164,608,0.26973684210526316
COMPLETE,184,self_classification_archetype_model,Influencer,37,608,0.06085526315789474
COMPLETE,184,self_classification_archetype_model,None,8,608,0.013157894736842105
COMPLETE,184,self_classification_archetype_model,Stubborn,34,608,0.05592105263157895
COMPLETE,184,self_classification_archetype_model,Uninterested,16,608,0.02631578947368421
COMPLETE,185,self_classification_archetype_model,Activist,83,597,0.1390284757118928
COMPLETE,185,self_classification_archetype_model,Careful,180,597,0.3015075376884422
COMPLETE,185,self_classification_archetype_model,Early adopter,4,597,0.006700167504187605
COMPLETE,185,self_classification_archetype_model,Fearful,79,597,0.1323283082077052
COMPLETE,185,self_classification_archetype_model,Homo economicus,160,597,0.26800670016750416
COMPLETE,185,self_classification_archetype_model,Influencer,28,597,0.04690117252931323
COMPLETE,185,self_classification_archetype_model,None,13,597,0.021775544388609715
COMPLETE,185,self_classification_archetype_model,Stubborn,38,597,0.06365159128978225
COMPLETE,185,self_classification_archetype_model,Uninterested,12,597,0.020100502512562814
COMPLETE,186,self_classification_archetype_model,Activist,79,588,0.13435374149659865
COMPLETE,186,self_classification_archetype_model,Careful,173,588,0.2942176870748299
COMPLETE,186,self_classification_archetype_model,Early adopter,6,588,0.01020408163265306
COMPLETE,186,self_classification_archetype_model,Fearful,77,588,0.13095238095238096
COMPLETE,186,self_classification_archetype_model,Homo economicus,168,588,0.2857142857142857
COMPLETE,186,self_classification_archetype_model,Influencer,23,588,0.0391156462585034
COMPLETE,186,self_classification_archetype_model,None,5,588,0.008503401360544218
COMPLETE,186,self_classification_archetype_model,Stubborn,37,588,0.06292517006802721
COMPLETE,186,self_classification_archetype_model,Uninterested,20,588,0.034013605442176874
COMPLETE,187,self_classification_archetype_model,Activist,69,608,0.11348684210526316
COMPLETE,187,self_classification_archetype_model,Careful,183,608,0.30098684210526316
COMPLETE,187,self_classification_archetype_model,Early adopter,8,608,0.013157894736842105
COMPLETE,187,self_classification_archetype_model,Fearful,82,608,0.13486842105263158
COMPLETE,187,self_classification_archetype_model,Homo economicus,172,608,0.28289473684210525
COMPLETE,187,self_classification_archetype_model,Influencer,24,608,0.039473684210526314
COMPLETE,187,self_classification_archetype_model,None,14,608,0.023026315789473683
COMPLETE,187,self_classification_archetype_model,Stubborn,40,608,0.06578947368421052
COMPLETE,187,self_classification_archetype_model,Uninterested,16,608,0.02631578947368421
COMPLETE,188,self_classification_archetype_model,Activist,72,604,0.11920529801324503
COMPLETE,188,self_classification_archetype_model,Careful,187,604,0.30960264900662254
COMPLETE,188,self_classification_archetype_model,Early adopter,8,604,0.013245033112582781
COMPLETE,188,self_classification_archetype_model,Fearful,70,604,0.11589403973509933
COMPLETE,188,self_classification_archetype_model,Homo economicus,185,604,0.30629139072847683
COMPLETE,188,self_classification_archetype_model,Influencer,26,604,0.04304635761589404
COMPLETE,188,self_classification_archetype_model,None,15,604,0.024834437086092714
COMPLETE,188,self_classification_archetype_model,Stubborn,28,604,0.046357615894039736
COMPLETE,188,self_classification_archetype_model,Uninterested,13,604,0.02152317880794702
COMPLETE,189,self_classification_archetype_model,Activist,70,606,0.11551155115511551
COMPLETE,189,self_classification_archetype_model,Careful,169,606,0.27887788778877887
COMPLETE,189,self_classification_archetype_model,Early adopter,10,606,0.0165016501650165
COMPLETE,189,self_classification_archetype_model,Fearful,83,606,0.13696369636963696
COMPLETE,189,self_classification_archetype_model,Homo economicus,190,606,0.31353135313531355
COMPLETE,189,self_classification_archetype_model,Influencer,25,606,0.041254125412541254
COMPLETE,189,self_classification_archetype_model,None,10,606,0.0165016501650165
COMPLETE,189,self_classification_archetype_model,Stubborn,29,606,0.04785478547854786
