bootstrap_id,variable,category,n,total_n,prop
334,self_classification_archetype_model,Careful,199,614,0.3241042345276873
334,self_classification_archetype_model,Early adopter,3,614,0.004885993485342019
334,self_classification_archetype_model,Fearful,71,614,0.11563517915309446
334,self_classification_archetype_model,Homo economicus,183,614,0.2980456026058632
334,self_classification_archetype_model,Influencer,20,614,0.03257328990228013
334,self_classification_archetype_model,None,9,614,0.014657980456026058
334,self_classification_archetype_model,Stubborn,37,614,0.06026058631921824
334,self_classification_archetype_model,Uninterested,15,614,0.024429967426710098
335,self_classification_archetype_model,Activist,84,632,0.13291139240506328
335,self_classification_archetype_model,Careful,172,632,0.2721518987341772
335,self_classification_archetype_model,Early adopter,9,632,0.014240506329113924
335,self_classification_archetype_model,Fearful,99,632,0.15664556962025317
335,self_classification_archetype_model,Homo economicus,160,632,0.25316455696202533
335,self_classification_archetype_model,Influencer,22,632,0.03481012658227848
335,self_classification_archetype_model,None,14,632,0.022151898734177215
335,self_classification_archetype_model,Stubborn,52,632,0.08227848101265822
335,self_classification_archetype_model,Uninterested,20,632,0.03164556962025317
336,self_classification_archetype_model,Activist,74,611,0.12111292962356793
336,self_classification_archetype_model,Careful,181,611,0.29623567921440264
336,self_classification_archetype_model,Early adopter,8,611,0.01309328968903437
336,self_classification_archetype_model,Fearful,94,611,0.15384615384615385
336,self_classification_archetype_model,Homo economicus,164,611,0.2684124386252046
336,self_classification_archetype_model,Influencer,14,611,0.022913256955810146
336,self_classification_archetype_model,None,15,611,0.024549918166939442
336,self_classification_archetype_model,Stubborn,52,611,0.0851063829787234
336,self_classification_archetype_model,Uninterested,9,611,0.014729950900163666
337,self_classification_archetype_model,Activist,61,607,0.10049423393739704
337,self_classification_archetype_model,Careful,185,607,0.30477759472817134
337,self_classification_archetype_model,Early adopter,8,607,0.013179571663920923
337,self_classification_archetype_model,Fearful,93,607,0.15321252059308071
337,self_classification_archetype_model,Homo economicus,163,607,0.2685337726523888
337,self_classification_archetype_model,Influencer,30,607,0.04942339373970346
337,self_classification_archetype_model,None,17,607,0.02800658978583196
337,self_classification_archetype_model,Stubborn,32,607,0.05271828665568369
337,self_classification_archetype_model,Uninterested,18,607,0.029654036243822075
338,self_classification_archetype_model,Activist,66,633,0.10426540284360189
338,self_classification_archetype_model,Careful,200,633,0.315955766192733
338,self_classification_archetype_model,Early adopter,5,633,0.007898894154818325
338,self_classification_archetype_model,Fearful,96,633,0.15165876777251186
338,self_classification_archetype_model,Homo economicus,169,633,0.2669826224328594
338,self_classification_archetype_model,Influencer,23,633,0.036334913112164295
338,self_classification_archetype_model,None,13,633,0.020537124802527645
338,self_classification_archetype_model,Stubborn,50,633,0.07898894154818326
338,self_classification_archetype_model,Uninterested,11,633,0.017377567140600316
339,self_classification_archetype_model,Activist,72,615,0.11707317073170732
339,self_classification_archetype_model,Careful,191,615,0.3105691056910569
339,self_classification_archetype_model,Early adopter,8,615,0.013008130081300813
339,self_classification_archetype_model,Fearful,66,615,0.1073170731707317
339,self_classification_archetype_model,Homo economicus,162,615,0.2634146341463415
339,self_classification_archetype_model,Influencer,32,615,0.05203252032520325
339,self_classification_archetype_model,None,18,615,0.02926829268292683
339,self_classification_archetype_model,Stubborn,44,615,0.07154471544715447
339,self_classification_archetype_model,Uninterested,22,615,0.03577235772357724
340,self_classification_archetype_model,Activist,88,634,0.138801261829653
340,self_classification_archetype_model,Careful,167,634,0.2634069400630915
340,self_classification_archetype_model,Early adopter,7,634,0.011041009463722398
340,self_classification_archetype_model,Fearful,88,634,0.138801261829653
340,self_classification_archetype_model,Homo economicus,188,634,0.29652996845425866
340,self_classification_archetype_model,Influencer,23,634,0.03627760252365931
340,self_classification_archetype_model,None,20,634,0.031545741324921134
340,self_classification_archetype_model,Stubborn,36,634,0.056782334384858045
340,self_classification_archetype_model,Uninterested,17,634,0.026813880126182965
341,self_classification_archetype_model,Activist,71,607,0.11696869851729819
341,self_classification_archetype_model,Careful,179,607,0.29489291598023065
341,self_classification_archetype_model,Early adopter,12,607,0.019769357495881382
341,self_classification_archetype_model,Fearful,88,607,0.14497528830313014
341,self_classification_archetype_model,Homo economicus,163,607,0.2685337726523888
341,self_classification_archetype_model,Influencer,19,607,0.03130148270181219
341,self_classification_archetype_model,None,15,607,0.02471169686985173
341,self_classification_archetype_model,Stubborn,41,607,0.06754530477759473
341,self_classification_archetype_model,Uninterested,19,607,0.03130148270181219
342,self_classification_archetype_model,Activist,74,608,0.12171052631578948
342,self_classification_archetype_model,Careful,188,608,0.3092105263157895
342,self_classification_archetype_model,Early adopter,10,608,0.01644736842105263
342,self_classification_archetype_model,Fearful,79,608,0.1299342105263158
342,self_classification_archetype_model,Homo economicus,146,608,0.24013157894736842
342,self_classification_archetype_model,Influencer,28,608,0.046052631578947366
342,self_classification_archetype_model,None,19,608,0.03125
342,self_classification_archetype_model,Stubborn,45,608,0.07401315789473684
342,self_classification_archetype_model,Uninterested,19,608,0.03125
343,self_classification_archetype_model,Activist,68,598,0.11371237458193979
343,self_classification_archetype_model,Careful,185,598,0.3093645484949833
343,self_classification_archetype_model,Early adopter,6,598,0.010033444816053512
343,self_classification_archetype_model,Fearful,79,598,0.13210702341137123
343,self_classification_archetype_model,Homo economicus,164,598,0.27424749163879597
343,self_classification_archetype_model,Influencer,26,598,0.043478260869565216
343,self_classification_archetype_model,None,19,598,0.03177257525083612
343,self_classification_archetype_model,Stubborn,35,598,0.05852842809364549
343,self_classification_archetype_model,Uninterested,16,598,0.026755852842809364
344,self_classification_archetype_model,Activist,71,637,0.11145996860282574
344,self_classification_archetype_model,Careful,179,637,0.28100470957613816
344,self_classification_archetype_model,Early adopter,8,637,0.012558869701726845
344,self_classification_archetype_model,Fearful,100,637,0.15698587127158556
344,self_classification_archetype_model,Homo economicus,182,637,0.2857142857142857
344,self_classification_archetype_model,Influencer,27,637,0.0423861852433281
344,self_classification_archetype_model,None,16,637,0.02511773940345369
344,self_classification_archetype_model,Stubborn,43,637,0.06750392464678179
344,self_classification_archetype_model,Uninterested,11,637,0.01726844583987441
345,self_classification_archetype_model,Activist,70,611,0.11456628477905073
345,self_classification_archetype_model,Careful,168,611,0.27495908346972175
345,self_classification_archetype_model,Early adopter,6,611,0.009819967266775777
345,self_classification_archetype_model,Fearful,103,611,0.1685761047463175
345,self_classification_archetype_model,Homo economicus,170,611,0.27823240589198034
345,self_classification_archetype_model,Influencer,27,611,0.044189852700491
345,self_classification_archetype_model,None,14,611,0.022913256955810146
345,self_classification_archetype_model,Stubborn,47,611,0.07692307692307693
345,self_classification_archetype_model,Uninterested,6,611,0.009819967266775777
346,self_classification_archetype_model,Activist,78,617,0.12641815235008103
346,self_classification_archetype_model,Careful,159,617,0.2576985413290113
346,self_classification_archetype_model,Early adopter,5,617,0.008103727714748784
346,self_classification_archetype_model,Fearful,94,617,0.15235008103727715
346,self_classification_archetype_model,Homo economicus,182,617,0.29497568881685576
346,self_classification_archetype_model,Influencer,21,617,0.03403565640194489
346,self_classification_archetype_model,None,13,617,0.02106969205834684
346,self_classification_archetype_model,Stubborn,47,617,0.07617504051863858
346,self_classification_archetype_model,Uninterested,18,617,0.029173419773095625
347,self_classification_archetype_model,Activist,62,611,0.10147299509001637
347,self_classification_archetype_model,Careful,184,611,0.3011456628477905
347,self_classification_archetype_model,Early adopter,9,611,0.014729950900163666
347,self_classification_archetype_model,Fearful,79,611,0.12929623567921442
347,self_classification_archetype_model,Homo economicus,166,611,0.27168576104746317
347,self_classification_archetype_model,Influencer,26,611,0.0425531914893617
347,self_classification_archetype_model,None,24,611,0.03927986906710311
347,self_classification_archetype_model,Stubborn,41,611,0.06710310965630115
347,self_classification_archetype_model,Uninterested,20,611,0.03273322422258593
348,self_classification_archetype_model,Activist,68,618,0.11003236245954692
348,self_classification_archetype_model,Careful,186,618,0.30097087378640774
348,self_classification_archetype_model,Early adopter,10,618,0.016181229773462782
348,self_classification_archetype_model,Fearful,73,618,0.11812297734627832
348,self_classification_archetype_model,Homo economicus,177,618,0.28640776699029125
348,self_classification_archetype_model,Influencer,26,618,0.042071197411003236
