bootstrap_id,variable,category,n,total_n,prop
325,age_group_model,18_24,236,1000,0.236
325,age_group_model,25_34,336,1000,0.336
325,age_group_model,35_44,158,1000,0.158
325,age_group_model,45_54,118,1000,0.118
325,age_group_model,55_64,52,1000,0.052
325,age_group_model,65_plus,20,1000,0.02
325,age_group_model,unknown,80,1000,0.08
326,age_group_model,18_24,198,1000,0.198
326,age_group_model,25_34,379,1000,0.379
326,age_group_model,35_44,152,1000,0.152
326,age_group_model,45_54,123,1000,0.123
326,age_group_model,55_64,61,1000,0.061
326,age_group_model,65_plus,18,1000,0.018
326,age_group_model,unknown,69,1000,0.069
327,age_group_model,18_24,214,1000,0.214
327,age_group_model,25_34,375,1000,0.375
327,age_group_model,35_44,133,1000,0.133
327,age_group_model,45_54,121,1000,0.121
327,age_group_model,55_64,61,1000,0.061
327,age_group_model,65_plus,25,1000,0.025
327,age_group_model,unknown,71,1000,0.071
328,age_group_model,18_24,195,1000,0.195
328,age_group_model,25_34,376,1000,0.376
328,age_group_model,35_44,141,1000,0.141
328,age_group_model,45_54,139,1000,0.139
328,age_group_model,55_64,56,1000,0.056
328,age_group_model,65_plus,29,1000,0.029
328,age_group_model,unknown,64,1000,0.064
329,age_group_model,18_24,209,1000,0.209
329,age_group_model,25_34,375,1000,0.375
329,age_group_model,35_44,156,1000,0.156
329,age_group_model,45_54,128,1000,0.128
329,age_group_model,55_64,48,1000,0.048
329,age_group_model,65_plus,14,1000,0.014
329,age_group_model,unknown,70,1000,0.07
330,age_group_model,18_24,201,1000,0.201
330,age_group_model,25_34,390,1000,0.39
330,age_group_model,35_44,146,1000,0.146
330,age_group_model,45_54,119,1000,0.119
330,age_group_model,55_64,60,1000,0.06
330,age_group_model,65_plus,22,1000,0.022
330,age_group_model,unknown,62,1000,0.062
331,age_group_model,18_24,232,1000,0.232
331,age_group_model,25_34,365,1000,0.365
331,age_group_model,35_44,146,1000,0.146
331,age_group_model,45_54,107,1000,0.107
331,age_group_model,55_64,55,1000,0.055
331,age_group_model,65_plus,26,1000,0.026
331,age_group_model,unknown,69,1000,0.069
332,age_group_model,18_24,201,1000,0.201
332,age_group_model,25_34,368,1000,0.368
332,age_group_model,35_44,149,1000,0.149
332,age_group_model,45_54,128,1000,0.128
332,age_group_model,55_64,62,1000,0.062
332,age_group_model,65_plus,20,1000,0.02
332,age_group_model,unknown,72,1000,0.072
333,age_group_model,18_24,199,1000,0.199
333,age_group_model,25_34,386,1000,0.386
333,age_group_model,35_44,130,1000,0.13
333,age_group_model,45_54,133,1000,0.133
333,age_group_model,55_64,59,1000,0.059
333,age_group_model,65_plus,24,1000,0.024
333,age_group_model,unknown,69,1000,0.069
334,age_group_model,18_24,206,1000,0.206
334,age_group_model,25_34,375,1000,0.375
334,age_group_model,35_44,149,1000,0.149
334,age_group_model,45_54,127,1000,0.127
334,age_group_model,55_64,54,1000,0.054
334,age_group_model,65_plus,22,1000,0.022
334,age_group_model,unknown,67,1000,0.067
335,age_group_model,18_24,232,1000,0.232
335,age_group_model,25_34,340,1000,0.34
335,age_group_model,35_44,153,1000,0.153
335,age_group_model,45_54,115,1000,0.115
335,age_group_model,55_64,57,1000,0.057
335,age_group_model,65_plus,29,1000,0.029
335,age_group_model,unknown,74,1000,0.074
336,age_group_model,18_24,220,1000,0.22
336,age_group_model,25_34,352,1000,0.352
336,age_group_model,35_44,134,1000,0.134
336,age_group_model,45_54,121,1000,0.121
336,age_group_model,55_64,54,1000,0.054
336,age_group_model,65_plus,35,1000,0.035
336,age_group_model,unknown,84,1000,0.084
337,age_group_model,18_24,223,1000,0.223
337,age_group_model,25_34,345,1000,0.345
337,age_group_model,35_44,149,1000,0.149
337,age_group_model,45_54,132,1000,0.132
337,age_group_model,55_64,59,1000,0.059
337,age_group_model,65_plus,24,1000,0.024
337,age_group_model,unknown,68,1000,0.068
338,age_group_model,18_24,238,1000,0.238
338,age_group_model,25_34,344,1000,0.344
338,age_group_model,35_44,153,1000,0.153
338,age_group_model,45_54,112,1000,0.112
338,age_group_model,55_64,52,1000,0.052
338,age_group_model,65_plus,22,1000,0.022
338,age_group_model,unknown,79,1000,0.079
339,age_group_model,18_24,228,1000,0.228
339,age_group_model,25_34,367,1000,0.367
339,age_group_model,35_44,125,1000,0.125
339,age_group_model,45_54,114,1000,0.114
339,age_group_model,55_64,65,1000,0.065
339,age_group_model,65_plus,27,1000,0.027
339,age_group_model,unknown,74,1000,0.074
340,age_group_model,18_24,218,1000,0.218
340,age_group_model,25_34,357,1000,0.357
340,age_group_model,35_44,155,1000,0.155
340,age_group_model,45_54,114,1000,0.114
340,age_group_model,55_64,62,1000,0.062
340,age_group_model,65_plus,21,1000,0.021
340,age_group_model,unknown,73,1000,0.073
341,age_group_model,18_24,215,1000,0.215
341,age_group_model,25_34,368,1000,0.368
341,age_group_model,35_44,142,1000,0.142
341,age_group_model,45_54,129,1000,0.129
341,age_group_model,55_64,51,1000,0.051
341,age_group_model,65_plus,29,1000,0.029
341,age_group_model,unknown,66,1000,0.066
342,age_group_model,18_24,227,1000,0.227
342,age_group_model,25_34,368,1000,0.368
342,age_group_model,35_44,139,1000,0.139
342,age_group_model,45_54,100,1000,0.1
342,age_group_model,55_64,57,1000,0.057
342,age_group_model,65_plus,24,1000,0.024
342,age_group_model,unknown,85,1000,0.085
343,age_group_model,18_24,234,1000,0.234
343,age_group_model,25_34,354,1000,0.354
343,age_group_model,35_44,125,1000,0.125
343,age_group_model,45_54,117,1000,0.117
343,age_group_model,55_64,60,1000,0.06
343,age_group_model,65_plus,36,1000,0.036
343,age_group_model,unknown,74,1000,0.074
344,age_group_model,18_24,229,1000,0.229
344,age_group_model,25_34,358,1000,0.358
344,age_group_model,35_44,155,1000,0.155
344,age_group_model,45_54,120,1000,0.12
344,age_group_model,55_64,42,1000,0.042
344,age_group_model,65_plus,30,1000,0.03
344,age_group_model,unknown,66,1000,0.066
345,age_group_model,18_24,203,1000,0.203
345,age_group_model,25_34,369,1000,0.369
345,age_group_model,35_44,152,1000,0.152
345,age_group_model,45_54,124,1000,0.124
345,age_group_model,55_64,68,1000,0.068
345,age_group_model,65_plus,19,1000,0.019
345,age_group_model,unknown,65,1000,0.065
346,age_group_model,18_24,218,1000,0.218
346,age_group_model,25_34,354,1000,0.354
346,age_group_model,35_44,143,1000,0.143
346,age_group_model,45_54,137,1000,0.137
346,age_group_model,55_64,60,1000,0.06
346,age_group_model,65_plus,23,1000,0.023
346,age_group_model,unknown,65,1000,0.065
347,age_group_model,18_24,235,1000,0.235
347,age_group_model,25_34,348,1000,0.348
347,age_group_model,35_44,143,1000,0.143
347,age_group_model,45_54,121,1000,0.121
347,age_group_model,55_64,64,1000,0.064
347,age_group_model,65_plus,23,1000,0.023
347,age_group_model,unknown,66,1000,0.066
348,age_group_model,18_24,208,1000,0.208
348,age_group_model,25_34,395,1000,0.395
348,age_group_model,35_44,147,1000,0.147
348,age_group_model,45_54,121,1000,0.121
348,age_group_model,55_64,55,1000,0.055
348,age_group_model,65_plus,13,1000,0.013
348,age_group_model,unknown,61,1000,0.061
349,age_group_model,18_24,194,1000,0.194
349,age_group_model,25_34,378,1000,0.378
349,age_group_model,35_44,158,1000,0.158
349,age_group_model,45_54,134,1000,0.134
349,age_group_model,55_64,46,1000,0.046
349,age_group_model,65_plus,18,1000,0.018
349,age_group_model,unknown,72,1000,0.072
350,age_group_model,18_24,216,1000,0.216
350,age_group_model,25_34,365,1000,0.365
350,age_group_model,35_44,119,1000,0.119
350,age_group_model,45_54,118,1000,0.118
350,age_group_model,55_64,71,1000,0.071
350,age_group_model,65_plus,26,1000,0.026
350,age_group_model,unknown,85,1000,0.085
351,age_group_model,18_24,211,1000,0.211
351,age_group_model,25_34,377,1000,0.377
351,age_group_model,35_44,137,1000,0.137
351,age_group_model,45_54,118,1000,0.118
351,age_group_model,55_64,62,1000,0.062
351,age_group_model,65_plus,28,1000,0.028
351,age_group_model,unknown,67,1000,0.067
352,age_group_model,18_24,213,1000,0.213
352,age_group_model,25_34,381,1000,0.381
352,age_group_model,35_44,143,1000,0.143
352,age_group_model,45_54,112,1000,0.112
352,age_group_model,55_64,58,1000,0.058
352,age_group_model,65_plus,18,1000,0.018
352,age_group_model,unknown,75,1000,0.075
353,age_group_model,18_24,237,1000,0.237
353,age_group_model,25_34,368,1000,0.368
353,age_group_model,35_44,129,1000,0.129
353,age_group_model,45_54,123,1000,0.123
353,age_group_model,55_64,55,1000,0.055
353,age_group_model,65_plus,19,1000,0.019
353,age_group_model,unknown,69,1000,0.069
354,age_group_model,18_24,210,1000,0.21
354,age_group_model,25_34,368,1000,0.368
354,age_group_model,35_44,132,1000,0.132
354,age_group_model,45_54,131,1000,0.131
354,age_group_model,55_64,70,1000,0.07
354,age_group_model,65_plus,20,1000,0.02
354,age_group_model,unknown,69,1000,0.069
355,age_group_model,18_24,237,1000,0.237
355,age_group_model,25_34,362,1000,0.362
355,age_group_model,35_44,147,1000,0.147
355,age_group_model,45_54,108,1000,0.108
355,age_group_model,55_64,48,1000,0.048
355,age_group_model,65_plus,16,1000,0.016
355,age_group_model,unknown,82,1000,0.082
356,age_group_model,18_24,211,1000,0.211
356,age_group_model,25_34,382,1000,0.382
356,age_group_model,35_44,146,1000,0.146
356,age_group_model,45_54,107,1000,0.107
356,age_group_model,55_64,52,1000,0.052
356,age_group_model,65_plus,33,1000,0.033
356,age_group_model,unknown,69,1000,0.069
357,age_group_model,18_24,210,1000,0.21
357,age_group_model,25_34,358,1000,0.358
357,age_group_model,35_44,141,1000,0.141
357,age_group_model,45_54,115,1000,0.115
357,age_group_model,55_64,68,1000,0.068
357,age_group_model,65_plus,19,1000,0.019
357,age_group_model,unknown,89,1000,0.089
358,age_group_model,18_24,214,1000,0.214
358,age_group_model,25_34,359,1000,0.359
358,age_group_model,35_44,138,1000,0.138
358,age_group_model,45_54,126,1000,0.126
358,age_group_model,55_64,67,1000,0.067
358,age_group_model,65_plus,21,1000,0.021
358,age_group_model,unknown,75,1000,0.075
359,age_group_model,18_24,227,1000,0.227
359,age_group_model,25_34,364,1000,0.364
359,age_group_model,35_44,135,1000,0.135
359,age_group_model,45_54,120,1000,0.12
359,age_group_model,55_64,49,1000,0.049
359,age_group_model,65_plus,27,1000,0.027
359,age_group_model,unknown,78,1000,0.078
360,age_group_model,18_24,206,1000,0.206
360,age_group_model,25_34,357,1000,0.357
360,age_group_model,35_44,135,1000,0.135
360,age_group_model,45_54,139,1000,0.139
360,age_group_model,55_64,54,1000,0.054
360,age_group_model,65_plus,18,1000,0.018
360,age_group_model,unknown,91,1000,0.091
361,age_group_model,18_24,234,1000,0.234
361,age_group_model,25_34,340,1000,0.34
361,age_group_model,35_44,151,1000,0.151
361,age_group_model,45_54,130,1000,0.13
361,age_group_model,55_64,46,1000,0.046
361,age_group_model,65_plus,21,1000,0.021
361,age_group_model,unknown,78,1000,0.078
362,age_group_model,18_24,229,1000,0.229
362,age_group_model,25_34,357,1000,0.357
362,age_group_model,35_44,170,1000,0.17
362,age_group_model,45_54,99,1000,0.099
362,age_group_model,55_64,49,1000,0.049
362,age_group_model,65_plus,17,1000,0.017
362,age_group_model,unknown,79,1000,0.079
363,age_group_model,18_24,216,1000,0.216
363,age_group_model,25_34,397,1000,0.397
363,age_group_model,35_44,120,1000,0.12
363,age_group_model,45_54,121,1000,0.121
363,age_group_model,55_64,62,1000,0.062
363,age_group_model,65_plus,21,1000,0.021
363,age_group_model,unknown,63,1000,0.063
364,age_group_model,18_24,221,1000,0.221
364,age_group_model,25_34,363,1000,0.363
364,age_group_model,35_44,133,1000,0.133
364,age_group_model,45_54,132,1000,0.132
364,age_group_model,55_64,60,1000,0.06
364,age_group_model,65_plus,23,1000,0.023
364,age_group_model,unknown,68,1000,0.068
365,age_group_model,18_24,199,1000,0.199
365,age_group_model,25_34,373,1000,0.373
365,age_group_model,35_44,161,1000,0.161
365,age_group_model,45_54,116,1000,0.116
365,age_group_model,55_64,56,1000,0.056
365,age_group_model,65_plus,19,1000,0.019
365,age_group_model,unknown,76,1000,0.076
366,age_group_model,18_24,201,1000,0.201
366,age_group_model,25_34,351,1000,0.351
366,age_group_model,35_44,164,1000,0.164
366,age_group_model,45_54,130,1000,0.13
366,age_group_model,55_64,51,1000,0.051
366,age_group_model,65_plus,22,1000,0.022
366,age_group_model,unknown,81,1000,0.081
367,age_group_model,18_24,229,1000,0.229
367,age_group_model,25_34,358,1000,0.358
367,age_group_model,35_44,151,1000,0.151
367,age_group_model,45_54,114,1000,0.114
367,age_group_model,55_64,54,1000,0.054
367,age_group_model,65_plus,19,1000,0.019
367,age_group_model,unknown,75,1000,0.075
368,age_group_model,18_24,234,1000,0.234
368,age_group_model,25_34,352,1000,0.352
368,age_group_model,35_44,141,1000,0.141
368,age_group_model,45_54,130,1000,0.13
368,age_group_model,55_64,60,1000,0.06
368,age_group_model,65_plus,26,1000,0.026
368,age_group_model,unknown,57,1000,0.057
369,age_group_model,18_24,216,1000,0.216
369,age_group_model,25_34,369,1000,0.369
369,age_group_model,35_44,131,1000,0.131
369,age_group_model,45_54,144,1000,0.144
369,age_group_model,55_64,52,1000,0.052
369,age_group_model,65_plus,21,1000,0.021
369,age_group_model,unknown,67,1000,0.067
370,age_group_model,18_24,207,1000,0.207
370,age_group_model,25_34,373,1000,0.373
370,age_group_model,35_44,171,1000,0.171
370,age_group_model,45_54,99,1000,0.099
370,age_group_model,55_64,59,1000,0.059
370,age_group_model,65_plus,28,1000,0.028
370,age_group_model,unknown,63,1000,0.063
371,age_group_model,18_24,244,1000,0.244
371,age_group_model,25_34,366,1000,0.366
371,age_group_model,35_44,133,1000,0.133
371,age_group_model,45_54,114,1000,0.114
371,age_group_model,55_64,64,1000,0.064
371,age_group_model,65_plus,23,1000,0.023
371,age_group_model,unknown,56,1000,0.056
372,age_group_model,18_24,222,1000,0.222
372,age_group_model,25_34,391,1000,0.391
372,age_group_model,35_44,129,1000,0.129
372,age_group_model,45_54,120,1000,0.12
372,age_group_model,55_64,53,1000,0.053
372,age_group_model,65_plus,24,1000,0.024
372,age_group_model,unknown,61,1000,0.061
373,age_group_model,18_24,203,1000,0.203
373,age_group_model,25_34,382,1000,0.382
373,age_group_model,35_44,132,1000,0.132
373,age_group_model,45_54,130,1000,0.13
373,age_group_model,55_64,46,1000,0.046
373,age_group_model,65_plus,24,1000,0.024
373,age_group_model,unknown,83,1000,0.083
374,age_group_model,18_24,222,1000,0.222
374,age_group_model,25_34,363,1000,0.363
374,age_group_model,35_44,139,1000,0.139
374,age_group_model,45_54,106,1000,0.106
374,age_group_model,55_64,59,1000,0.059
374,age_group_model,65_plus,31,1000,0.031
374,age_group_model,unknown,80,1000,0.08
375,age_group_model,18_24,219,1000,0.219
375,age_group_model,25_34,372,1000,0.372
375,age_group_model,35_44,144,1000,0.144
375,age_group_model,45_54,120,1000,0.12
375,age_group_model,55_64,45,1000,0.045
375,age_group_model,65_plus,33,1000,0.033
375,age_group_model,unknown,67,1000,0.067
376,age_group_model,18_24,234,1000,0.234
376,age_group_model,25_34,327,1000,0.327
376,age_group_model,35_44,146,1000,0.146
376,age_group_model,45_54,124,1000,0.124
376,age_group_model,55_64,69,1000,0.069
376,age_group_model,65_plus,29,1000,0.029
376,age_group_model,unknown,71,1000,0.071
377,age_group_model,18_24,229,1000,0.229
377,age_group_model,25_34,341,1000,0.341
377,age_group_model,35_44,132,1000,0.132
377,age_group_model,45_54,123,1000,0.123
377,age_group_model,55_64,69,1000,0.069
377,age_group_model,65_plus,30,1000,0.03
377,age_group_model,unknown,76,1000,0.076
378,age_group_model,18_24,210,1000,0.21
378,age_group_model,25_34,377,1000,0.377
378,age_group_model,35_44,139,1000,0.139
378,age_group_model,45_54,128,1000,0.128
378,age_group_model,55_64,53,1000,0.053
378,age_group_model,65_plus,28,1000,0.028
378,age_group_model,unknown,65,1000,0.065
379,age_group_model,18_24,222,1000,0.222
379,age_group_model,25_34,358,1000,0.358
379,age_group_model,35_44,141,1000,0.141
379,age_group_model,45_54,126,1000,0.126
379,age_group_model,55_64,60,1000,0.06
379,age_group_model,65_plus,29,1000,0.029
379,age_group_model,unknown,64,1000,0.064
380,age_group_model,18_24,209,1000,0.209
380,age_group_model,25_34,363,1000,0.363
380,age_group_model,35_44,139,1000,0.139
380,age_group_model,45_54,117,1000,0.117
380,age_group_model,55_64,67,1000,0.067
380,age_group_model,65_plus,26,1000,0.026
380,age_group_model,unknown,79,1000,0.079
381,age_group_model,18_24,195,1000,0.195
381,age_group_model,25_34,389,1000,0.389
381,age_group_model,35_44,134,1000,0.134
381,age_group_model,45_54,123,1000,0.123
381,age_group_model,55_64,57,1000,0.057
381,age_group_model,65_plus,23,1000,0.023
381,age_group_model,unknown,79,1000,0.079
382,age_group_model,18_24,201,1000,0.201
382,age_group_model,25_34,394,1000,0.394
382,age_group_model,35_44,135,1000,0.135
382,age_group_model,45_54,111,1000,0.111
382,age_group_model,55_64,63,1000,0.063
382,age_group_model,65_plus,32,1000,0.032
382,age_group_model,unknown,64,1000,0.064
383,age_group_model,18_24,224,1000,0.224
383,age_group_model,25_34,362,1000,0.362
383,age_group_model,35_44,130,1000,0.13
383,age_group_model,45_54,124,1000,0.124
383,age_group_model,55_64,55,1000,0.055
383,age_group_model,65_plus,31,1000,0.031
383,age_group_model,unknown,74,1000,0.074
384,age_group_model,18_24,227,1000,0.227
384,age_group_model,25_34,363,1000,0.363
384,age_group_model,35_44,145,1000,0.145
384,age_group_model,45_54,117,1000,0.117
384,age_group_model,55_64,41,1000,0.041
384,age_group_model,65_plus,31,1000,0.031
384,age_group_model,unknown,76,1000,0.076
385,age_group_model,18_24,203,1000,0.203
385,age_group_model,25_34,364,1000,0.364
385,age_group_model,35_44,144,1000,0.144
385,age_group_model,45_54,129,1000,0.129
385,age_group_model,55_64,53,1000,0.053
385,age_group_model,65_plus,22,1000,0.022
385,age_group_model,unknown,85,1000,0.085
386,age_group_model,18_24,214,1000,0.214
386,age_group_model,25_34,360,1000,0.36
386,age_group_model,35_44,148,1000,0.148
386,age_group_model,45_54,126,1000,0.126
386,age_group_model,55_64,53,1000,0.053
386,age_group_model,65_plus,25,1000,0.025
386,age_group_model,unknown,74,1000,0.074
387,age_group_model,18_24,205,1000,0.205
387,age_group_model,25_34,380,1000,0.38
